date ,open, highest ,lowest, close ,amout, vol ,str07
20170322,3246.22,3255.78,3229.13,3245.22,24454545408,189731649,52363654
20170323,3245.81,3262.09,3221.93,3248.55,25824668877,193029144,43647481
20170324,3247.35,3275.21,3241.12,3269.45,26709416346,219777914,26411767
20170327,3268.92,3283.24,3262.12,3266.96,24918553395,201852675,43385339
20170328,3265.63,3265.63,3246.09,3252.95,20345248154,161710013,50200969
20170329,3252.87,3262.1,3233.28,3241.31,24537184666,216105575,54591854
20170330,3235.14,3240.02,3195.85,3210.24,26569487155,247135479,66060486
20170331,3206.25,3226.25,3205.54,3222.51,21403615232,196442922,29688534
20170405,3235.66,3270.65,3233.24,3270.31,27320115200,248320202,5833827
20170406,3272.19,3286.67,3265.76,3281,26233559450,245287999,37093982
20170407,3280.62,3295.19,3275.05,3286.62,26673831936,236108942,43516415
20170410,3285.46,3285.46,3265.01,3269.39,27941519360,232694616,56033622
20170411,3266.22,3290.39,3244.4,3288.97,32662241280,281281248,24904469
20170412,3283.84,3284.93,3262.28,3273.83,31150551859,269381790,55116121
20170413,3265.22,3281.14,3261.49,3275.96,22328721408,207346875,30212801
20170414,3276.14,3276.71,3238.9,3246.07,22410667622,214508558,66846896
20170417,3229.95,3229.95,3199.91,3222.17,22721468826,212737189,58786089
20170418,3215.4,3225.05,3196.49,3196.71,21186676326,188661353,57540924
20170419,3184.67,3189.44,3147.07,3170.69,22580605747,213238075,53215619
20170420,3165.67,3178.18,3148.18,3172.1,22009823232,190873985,45089267
20170421,3170.29,3180.79,3158.63,3173.15,18413143654,164761740,43450873
20170424,3164.25,3164.25,3111.21,3129.53,19784525414,186277434,68157616
20170425,3123.89,3145.27,3117.45,3134.57,17412925030,153418307,28181219
20170426,3132.92,3152.95,3131.42,3140.85,19711287296,169878107,29623007
20170427,3131.35,3155,3097.33,3152.19,23574832742,211793073,28967665
20170428,3144.02,3154.73,3136.58,3154.66,18319576269,162889899,27329261
20170502,3147.23,3154.78,3136.54,3143.71,17638991462,154222962,44237303
20170503,3138.31,3148.29,3123.75,3135.35,19023660646,163763924,39518796
20170504,3127.11,3143.82,3111.39,3127.37,20017084826,177967485,52625776
20170505,3114.77,3117.61,3092.09,3103.04,20027390362,176213641,64094436
20170508,3090.07,3093.45,3067.69,3078.61,19817168896,180526904,65208545
20170509,3064.85,3084.21,3056.56,3080.53,15279590605,135066674,23135063
20170510,3078.17,3090.82,3051.59,3052.78,18162414387,160794452,69730459
20170511,3036.79,3063.56,3016.53,3061.5,19760406528,191341901,47579640
20170512,3054.11,3090.49,3051.87,3083.51,17510724403,159684099,41812522
20170515,3085.93,3098.91,3085.93,3090.23,15826960384,135660728,35586688
20170516,3082.87,3113.51,3060.53,3112.96,19329210778,173775564,5833846
20170517,3107.8,3119.58,3101.3,3104.44,19456058982,168674158,31982266
20170518,3082.33,3103.44,3077.96,3090.14,16814951629,148620035,59638071
20170519,3086.71,3095.48,3081.28,3090.63,15016422605,129635230,43516445
20170522,3087.17,3103.94,3063.15,3075.68,17034097459,153683730,68550851
20170523,3069.39,3084.24,3050.84,3061.95,19507365478,178310599,69206203
20170524,3047.57,3064.81,3022.3,3064.08,15266920858,139813353,26805022
20170525,3055.34,3114.66,3052.83,3107.83,20191012454,191391841,17105871
20170526,3101.29,3120.66,3100.39,3110.06,17132738970,155923486,37683807
20170531,3125.33,3143.28,3111.56,3117.18,17791331533,152950430,41419315
20170601,3108.42,3113.52,3097.68,3102.62,18078262886,163015719,69861560
20170602,3094.23,3110.39,3081.85,3105.54,15445434368,142504925,19137461
20170605,3102.11,3105.51,3084.83,3091.66,14342979584,132570300,18547615
20170606,3084.54,3102.86,3078.79,3102.13,12780462080,113439963,22938433
20170607,3101.76,3140.77,3098.95,3140.32,19428794368,173229014,1836232
20170608,3136.47,3153.26,3132.83,3150.33,17889429094,152277659,49349047
20170609,3147.45,3165.92,3146.11,3158.4,18158488781,160136334,37028459
20170612,3149.53,3164.95,3135.31,3139.88,17022327194,146729425,66584795
20170613,3134.01,3155.99,3131.04,3153.74,14845786522,128318279,9176129
20170614,3146.75,3149.17,3125.35,3130.67,16064123699,138347042,42336798
20170615,3125.59,3137.59,3117.08,3132.49,17112452301,146954245,12518412
20170616,3126.37,3134.25,3117.86,3123.17,14921547776,129652758,52101525
20170619,3122.16,3146.77,3121.78,3144.37,15174179226,134891758,17695681
20170620,3148.02,3150.46,3134.61,3140.01,16249801933,141191802,46531054
20170621,3148.99,3157.03,3132.62,3156.21,16704821658,136688268,35652237
20170622,3152.24,3186.98,3146.64,3147.45,22043844608,191344006,67436765
20170623,3138.44,3158.05,3118.09,3157.87,17556851917,154843648,41419338
20170626,3157,3187.89,3156.98,3185.44,20041929523,173579211,8258654
20170627,3183.42,3193.46,3172.46,3191.2,16752379494,148201198,33358505
20170628,3183.63,3193.44,3170.79,3173.2,16208109568,146516720,61473070
20170629,3174.98,3188.77,3174.28,3188.06,14724979098,128755470,23528265
20170630,3176.95,3193.24,3171.57,3192.43,14319560294,121464543,36307591
20170703,3192,3196.29,3177.02,3195.91,15657577677,140305717,19858329
20170704,3192.89,3193.06,3174.31,3182.8,16145455514,141114967,55705971
20170705,3179.22,3207.31,3174.71,3207.13,17355400806,148296483,12256264
20170706,3203.86,3215.95,3188.77,3212.44,20220962406,175809287,45941256
20170707,3203.82,3219.52,3195.29,3217.96,20193832141,176715416,28115735
20170710,3208.46,3223.34,3203.21,3212.63,22282831462,198928010,49283541
20170711,3201.52,3226.91,3199.22,3203.04,20549337088,187837262,63111449
20170712,3201.93,3215.2,3177.93,3197.54,20179961446,186900880,49021421
20170713,3192.36,3219.27,3190.34,3218.16,21082089062,195303611,34865831
20170714,3212.03,3222.98,3204.85,3222.42,17431214490,160126773,51446186
20170717,3219.79,3230.35,3139.5,3176.46,27465324954,266205274,77070426
20170718,3159.73,3187.67,3150.13,3187.57,19645236838,190623060,20120485
20170719,3181.4,3232.94,3179.73,3230.98,26977101414,272420726,8782933
20170720,3227.51,3246.24,3225.43,3244.86,24582542131,232108392,33227457
20170721,3236.59,3247.71,3231.96,3237.98,22195691520,206003251,45285909
20170724,3230.9,3261.1,3230.07,3250.6,25063119258,233056399,24052574
20170725,3249.14,3261.65,3233.14,3243.69,21340549939,205573873,56033669
20170726,3244.46,3264.85,3228.04,3247.67,22846051123,213542005,49349093
20170727,3243.76,3251.93,3220.64,3249.78,24257208320,228485945,20513708
20170728,3240.17,3256.37,3232.96,3253.24,19842859008,182226880,47579629
20170731,3252.75,3276.95,3251.19,3273.03,25352591770,246039440,28705559
20170801,3274.37,3292.64,3273.5,3292.64,25641993830,237194594,41091665
20170802,3288.52,3305.43,3282.04,3285.06,27935234458,266730628,63242530
20170803,3279.99,3293.37,3262.16,3272.93,24354953626,233277004,31785724
20170804,3269.32,3287.19,3261.31,3262.08,28563475661,275906340,53936548
20170807,3257.67,3280.1,3243.72,3279.46,23187437978,231173379,22807422
20170808,3277.19,3285.48,3269.66,3281.87,25577018163,252043537,43647541
20170809,3277.81,3277.94,3263.85,3275.57,23781511987,235597907,40764014
20170810,3269.73,3282.52,3236.18,3261.75,25185404518,240684622,61800781
20170811,3237.92,3245.12,3200.75,3208.54,26699826790,262962995,69075158
20170814,3206.04,3240.05,3206.04,3237.36,20909608141,190346796,7210130
20170815,3235.23,3263.59,3235.1,3251.26,20459585536,182297997,34538170
20170816,3247.85,3248.78,3228.87,3246.45,20083253248,176852051,31916789
20170817,3253.85,3269.14,3251.46,3268.43,22837693645,203622551,20317103
20170818,3253.24,3275.08,3248.08,3268.72,21843774669,191122483,49152504
20170821,3274.58,3287.52,3270.48,3286.91,20971859149,186122483,18678726
20170822,3287.61,3293.48,3274.94,3290.23,22292748698,186537991,60358999
20170823,3283.8,3299.46,3274.44,3287.7,20433041818,179832208,55443871
20170824,3287.96,3297.99,3266.36,3271.51,18624505446,163468937,59244909
20170825,3271.46,3331.91,3271.46,3331.52,22714102579,205839482,7341202
20170828,3336.13,3375.03,3336.13,3362.65,30531987046,257461438,10749021
20170829,3362.06,3374.59,3354.46,3365.23,26891609702,219504535,46924317
20170830,3361.82,3376.65,3357.08,3363.63,27964080128,246863312,40108676
20170831,3361.46,3367.36,3340.69,3360.81,26913310310,234419781,33358566
20170901,3365.99,3381.93,3358.47,3367.12,31372207718,282497584,36766406
20170904,3369.72,3381.4,3359.13,3379.58,29634841805,267427849,43844183
20170905,3377.2,3390.82,3371.57,3384.32,24559660237,216552946,48955907
20170906,3372.43,3391.01,3364.76,3385.39,26203465318,229090785,43909719
20170907,3383.63,3387.8,3363.18,3365.5,26403702374,221118685,54788527
20170908,3364.43,3380.89,3353.69,3365.24,23516022374,198405184,39256719
20170911,3365.35,3384.81,3360.05,3376.42,25688881562,219011019,21562286
20170912,3381.49,3391.07,3370.85,3379.49,32502494003,272910319,56951187
20170913,3374.72,3387.14,3366.54,3384.15,23073341440,194550715,31589121
20170914,3383.47,3391.64,3361.33,3371.43,25674442342,221306487,51773929
20170915,3365.15,3365.53,3345.33,3353.62,25291068211,219765816,52625891
20170918,3352.51,3371.75,3352.51,3362.86,22793863168,190319676,26936132
20170919,3365.53,3370.4,3344.71,3356.84,22072873779,191129691,51708391
20170920,3352.18,3370.1,3346.54,3366,22583907123,192196661,24576875
20170921,3364.7,3377.88,3356.88,3357.81,23194612531,197448695,65601829
20170922,3347.16,3356.45,3334.98,3352.53,20658346394,179234007,55443899
20170925,3344.59,3350.96,3334.94,3341.55,20240169370,169621293,66453796
20170926,3336.35,3347.16,3332.6,3343.58,15903963546,132628595,40370841
20170927,3340.82,3349.69,3340.3,3345.27,16898133197,143086945,24380277
20170928,3343.84,3344.6,3336.18,3339.64,18195562496,149444300,59900288
20170929,3340.31,3357.02,3340.31,3348.94,17589282406,144862443,19989455
20171009,3403.25,3410.17,3366.97,3374.38,22744059085,191736057,14681144
20171010,3373.34,3384.03,3358.8,3382.99,23114861773,179423841,22021061
20171011,3381.49,3395.78,3379.16,3388.28,23115449958,181476704,49480209
20171012,3385.53,3390.2,3372.53,3386.1,20166787072,161809380,56361404
20171013,3384.49,3395.75,3383.24,3390.52,18111845171,139954764,27853660
20171016,3393.21,3400.51,3374.77,3378.47,22165068186,174330620,72024286
20171017,3373.23,3382.41,3365.56,3372.04,16291083059,125381725,41157243
20171018,3373.53,3383.23,3371.92,3381.79,19429877350,157228791,62783839
20171019,3374.64,3378.74,3359.63,3370.17,18792128512,158476495,67371305
20171020,3363.51,3379.77,3360.1,3378.65,15506509005,127172851,13304932
20171023,3382.28,3385.29,3374.71,3380.7,16436944896,130846289,29950772
20171024,3376.6,3388.69,3374.12,3388.25,17855288115,139897511,57213344
20171025,3384.86,3398.3,3382.03,3396.9,16006070272,123131222,20186053
20171026,3397.52,3414.24,3391.45,3407.57,23859612877,183768625,28640070
20171027,3404.5,3421.1,3402.11,3416.81,21237719040,170257173,59900301
20171030,3413.87,3419.73,3357.28,3390.34,25777664819,208349286,74383566
20171031,3381,3397.1,3376.12,3393.34,19992957747,153498206,20906975
20171101,3393.97,3410.35,3388.6,3395.91,23197838541,180566127,45613659
20171102,3391.65,3391.65,3372.21,3383.31,21001497805,166864267,64880972
20171103,3377.74,3380.57,3347.36,3371.74,20743793869,172714790,61342085
20171106,3369.69,3389.38,3356.53,3388.17,20431123251,154636468,23266235
20171107,3389.47,3415.15,3387.95,3413.57,24259595469,190571746,29819721
20171108,3409.15,3434.49,3404.88,3415.46,24202559488,185436470,33817356
20171109,3410.67,3428.77,3408.62,3427.79,20543366758,158650426,32047918
20171110,3423.18,3438.79,3414.33,3432.67,25577211494,189276503,50266671
20171113,3435.18,3449.16,3435.08,3447.84,26673812275,205389054,49087037
20171114,3446.55,3450.49,3419.69,3429.55,26743542579,196472674,60555670
20171115,3416.21,3423.75,3396.38,3402.52,23973419418,168792076,61604200
20171116,3393.19,3409.65,3390.59,3399.25,22086246400,156684332,56885694
20171117,3392.68,3403.29,3373.3,3382.91,31375035597,249458153,78184611
20171120,3361.36,3393.11,3337.12,3392.4,22830814003,176524683,44827273
20171121,3382.36,3419.8,3377.6,3410.5,26530385101,196871803,49349171
20171122,3417.33,3442.18,3404.29,3430.46,27367473152,213567093,48300617
20171123,3425.01,3429.42,3342.33,3351.92,27046902170,215265393,80609402
20171124,3340.38,3360.75,3328.33,3353.82,20762388070,159569663,33489682
20171127,3346.66,3347.05,3315.26,3322.23,20580340531,166439170,60948838
20171128,3311.23,3333.8,3300.78,3333.66,16706292941,138247799,9700522
20171129,3335.57,3343.06,3305.57,3337.86,21776944333,183805932,44696181
20171130,3328.64,3340.92,3306.28,3317.19,19207679181,156595851,55771572
20171201,3315.11,3324.52,3302.44,3317.62,17749026406,139198300,22414271
20171204,3310.38,3324,3304.1,3309.62,18502536397,148053288,68354335
20171205,3301.69,3315.74,3300.51,3303.68,24348960358,208278862,75956413
20171206,3291.31,3296.2,3254.61,3293.96,17917437542,151604452,23331784
20171207,3283.28,3291.28,3259.16,3272.05,16176458957,132105900,54067667
20171208,3264.48,3297.13,3258.76,3289.99,16576164659,133209314,12321908
20171211,3290.49,3322.67,3288.29,3322.2,17298643354,131965984,15402035
20171212,3320.31,3320.31,3280.33,3280.81,16097861632,124604827,74580159
20171213,3278.4,3304.01,3273.32,3303.04,14529531085,111998647,19334127
20171214,3302.93,3309.53,3282.57,3292.44,15134608589,120544235,45810272
20171215,3287.53,3287.53,3259.39,3266.14,16187791770,130940618,56623559
20171218,3268.03,3280.54,3254.18,3267.92,14973822566,120700389,50135583
20171219,3266.02,3296.94,3266.02,3296.54,15078658867,115140134,20382676
20171220,3296.74,3300.21,3276.12,3287.61,16796185395,137745118,68288802
20171221,3281.12,3309.22,3267.4,3300.06,17374009754,142127927,45351532
20171222,3297.69,3307.33,3293.44,3297.06,15209943859,124047326,51511815
20171225,3296.21,3312.3,3270.44,3280.46,17729359053,146893635,67240242
20171226,3277.84,3307.3,3274.33,3306.12,17467926118,142434501,17302590
20171227,3302.46,3307.08,3270.35,3275.78,19826466816,162674890,58524079
20171228,3272.29,3304.1,3263.73,3296.38,20801986560,175371670,31589165
20171229,3295.25,3308.22,3292.77,3307.17,17035675238,141586836,23397300
20180102,3314.03,3349.05,3314.03,3348.33,22778845594,202278860,15074388
20180103,3347.74,3379.92,3345.29,3369.11,25836652134,213836149,25363379
20180104,3371,3392.83,3365.3,3385.71,24309076787,206955288,44696184
20180105,3386.46,3402.07,3380.25,3391.75,24818784666,213060681,43451021
20180108,3391.55,3412.73,3384.56,3409.48,28621321011,236165106,41419452
20180109,3406.11,3417.23,3403.59,3413.9,23824996762,191488551,52298260
20180110,3414.11,3430.21,3398.84,3421.83,25451544576,209094997,68747568
20180111,3415.58,3426.48,3405.64,3425.35,21841413734,173812133,33293099
20180112,3423.88,3435.42,3417.98,3428.94,21596145254,174063404,54329839
20180115,3428.95,3442.5,3402.31,3410.49,28636273050,232009283,75759826
20180116,3403.47,3437.58,3401.96,3436.59,26657882112,211475468,19989504
20180117,3438.58,3465.2,3430.51,3444.67,31653268685,261045030,39781073
20180118,3449.88,3476.55,3448.79,3474.75,26769263821,220039555,39649976
20180119,3481.62,3498.43,3474.29,3487.86,29418907238,247536733,50987533
20180122,3476.99,3503.39,3475.67,3501.36,26129571840,217487534,29819752
20180123,3504.34,3547.22,3504.34,3546.5,28209188045,238705904,39518911
20180124,3553.48,3569.49,3527.11,3559.47,30762922803,252954496,32899877
20180125,3555.17,3571.48,3528.03,3548.31,28798953062,243413422,49611319
20180126,3535.49,3574.9,3534.2,3558.13,25814951526,222698295,51053072
20180129,3563.64,3587.03,3510.27,3523,28541701325,236026965,67567934
20180130,3511.5,3523.05,3484.66,3488.01,22468168909,186369975,46006871
20180131,3470.51,3495.45,3454.73,3480.83,24265795174,207253403,70451475
20180201,3478.67,3495.09,3424.42,3446.98,29288225178,260504707,79626395
20180202,3419.22,3463.16,3388.86,3462.08,23627875942,208120551,51708449
20180205,3411.67,3487.72,3406.24,3487.5,25219876454,217673754,52691450
20180206,3418.01,3440.12,3364.22,3370.65,31881854976,280555477,84672549
20180207,3412.74,3425.54,3304.01,3309.26,29526441984,260939714,29885260
20180208,3281.05,3307.16,3225.71,3262.05,22234868941,201262499,17368093
20180209,3172.85,3180.11,3062.74,3129.85,27209508454,256389176,83230792
20180212,3128.37,3168.13,3113.61,3154.13,17100318310,153310831,6096094
20180213,3176.11,3219.22,3176.11,3184.96,17204520550,151527597,36045541
20180214,3188.25,3203.5,3171.38,3199.16,11455220122,100322827,32703245
20180222,3237.57,3269.92,3234.12,3268.56,15730388173,138730445,3540223
20180223,3275.43,3294.13,3258.49,3289.02,15950251622,145790368,28574540
20180226,3307.29,3335.99,3281.62,3329.57,21333303296,188568602,3343627
20180227,3328.67,3328.67,3284.63,3292.07,20439438131,174219368,49545758
20180228,3264.06,3277.83,3239.84,3259.41,18023381402,151043536,51970533
20180301,3235.09,3280.15,3228.58,3273.75,18527777587,159098320,15336495
20180302,3248.45,3269.94,3242.27,3254.53,17860299981,150861063,58786211
20180305,3255.87,3269.4,3236.72,3256.93,17414863258,144835988,36635365
20180306,3266.49,3290.25,3243.65,3289.64,22438179635,195358046,13304939
20180307,3288.86,3308.41,3264.76,3271.67,19348933837,168665019,63242605
20180308,3268.35,3289.5,3261.55,3288.41,17589539635,149827519,21234642
20180309,3291.43,3309.72,3283.56,3307.17,20234918298,168424509,12321887
20180312,3319.21,3333.56,3313.56,3326.7,24789417984,206532436,11011210
20180313,3324.12,3333.88,3307.38,3310.24,20237511885,177114353,63963487
20180314,3298.67,3304.98,3287.36,3291.38,18345762816,157491085,66126151
20180315,3277.51,3297.1,3273.2,3291.11,17951662080,148573606,60686739
20180316,3290.21,3300.57,3269.28,3269.88,16776152678,141203647,49414700
20180319,3264.93,3280.57,3251.05,3279.25,16977220403,137954980,39125697
20180320,3257.22,3292.57,3252.43,3290.64,16697987891,139881081,41943712
20180321,3299.73,3314.21,3268.88,3280.95,20861768499,168398277,50659848
20180322,3281.26,3288.8,3242.76,3263.48,18447173222,150432977,42861209
20180323,3172.77,3188.24,3110.66,3152.76,29340506522,275532013,83099729
20180326,3117.32,3134.28,3091.46,3133.72,21591025254,186366350,25035708
20180327,3164.8,3172.78,3143.57,3166.65,22708509082,189073383,4982021
20180328,3130.57,3165.21,3117.53,3122.29,20861784883,163500488,62980466
20180329,3127.26,3174.51,3098.25,3160.53,21092022682,170312384,15205454
20180330,3161.79,3177.72,3152.89,3168.9,19600669082,154646596,23462831
20180402,3169.78,3192.34,3159.99,3163.18,22625357005,177727777,44237442
20180403,3130.01,3144.33,3119.13,3136.63,18969272320,152216674,65732940
20180404,3147.05,3163.34,3128.87,3131.11,19349282816,146976682,53608941
20180409,3125.44,3146.09,3110.3,3138.29,17723691827,139608621,43778684
20180410,3144.26,3190.65,3139.08,3190.32,20608740557,168201359,29950822
20180411,3197.37,3220.85,3191.59,3208.08,21142043034,175867197,27263852
20180412,3203.28,3205.25,3177.05,3180.16,18504006042,148231313,62259589
20180413,3192.04,3197.9,3155.51,3159.05,16365174784,127552310,55247320
20180416,3152.89,3153.11,3096.1,3110.65,19223335731,154415695,67043653
20180417,3112.97,3118.76,3064.03,3066.8,18542803354,147222846,77070509
20180418,3091.91,3096.89,3041.63,3091.4,20223896781,159290503,25297832
20180419,3094.27,3127.44,3090.29,3117.38,19619898982,160056805,34079497
20180420,3105.46,3111.17,3065.92,3071.54,18513906893,155147091,77725858
20180423,3063.44,3085.06,3045.94,3068.01,15785479373,131686340,49938987
20180424,3069.75,3136.04,3069.75,3128.93,19554500608,162274806,3605781
20180425,3112.4,3122.91,3107,3117.97,16129813709,127311053,43713162
20180426,3119.5,3121.93,3067.93,3075.03,16378377011,133972736,77922454
20180427,3082.41,3088.03,3049.91,3082.23,17952025805,131225643,34407202
20180502,3087.41,3097.6,3064.76,3081.18,16824614912,134184566,48235088
20180503,3074.52,3105.66,3056.16,3100.86,17344495616,139985620,22086607
20180504,3093.12,3104.09,3086.78,3091.03,14843636941,118711265,50004516
20180507,3094.9,3136.84,3091.66,3136.64,17824386253,138948186,5113082
20180508,3135.3,3169.7,3134.06,3161.5,18901164032,146927061,21889964
20180509,3160.14,3165.37,3145.66,3159.15,15345642701,122637268,49480239
20180510,3169.05,3176.14,3155.53,3174.41,16544035635,133000756,29688653
20180511,3179.8,3180.76,3162.21,3163.26,16736429670,130659749,67305778
20180514,3167.04,3183.82,3163.48,3174.03,17241068339,129327353,56558044
20180515,3180.42,3192.81,3164.52,3192.12,16299078451,124549051,19006478
20180516,3180.23,3191.95,3166.81,3169.57,17459098419,130524968,59113913
20180517,3170.01,3172.77,3148.62,3154.28,15059884442,113995567,51708417
20180518,3151.08,3193.45,3144.78,3193.3,16803805594,136516918,26739601
20180521,3206.18,3219.74,3203.34,3213.84,20266346086,164459413,11928722
20180522,3211.25,3214.59,3192.23,3214.35,18572166758,144292684,37880528
20180523,3205.44,3205.44,3168.96,3168.96,19935810355,157807648,70844694
20180524,3167.94,3173.53,3152.07,3154.65,16065817805,124085800,52953596
20180525,3148.41,3156.73,3131.07,3141.3,16655404237,128610843,59441598
20180528,3136.81,3149.66,3115.96,3135.08,16819126272,128755918,62456198
20180529,3129.62,3143.21,3112.15,3120.46,17782610330,135717800,56885718
20180530,3081.14,3085.4,3041,3041.44,19199519949,155115126,82378870
20180531,3061.83,3098.08,3054.27,3095.47,18519903437,140475532,9962681
20180601,3084.75,3102.09,3059.79,3075.14,16654888141,129872199,59244965
20180604,3083.43,3098.4,3076.99,3091.19,15467161190,114593902,44827248
20180605,3088.01,3114.77,3080.05,3114.21,16480631194,118735592,10159265
20180606,3109.17,3117.53,3103.53,3115.18,16287996314,120196135,41288356
20180607,3121.18,3128.72,3105.58,3109.5,16717430784,127784970,64094564
20180608,3100.6,3100.68,3053.29,3067.15,16117877965,134688220,72679683
20180611,3057.34,3063.61,3037.91,3052.78,14303731712,108563786,58655156
20180612,3053.03,3081.45,3034.1,3079.8,15446908928,113275096,23659472
20180613,3071.46,3071.46,3044.12,3049.8,15593526067,119607886,76808379
20180614,3038.07,3066.05,3032.41,3044.16,14758882509,115469487,50659872
20180615,3037.45,3048.8,3008.73,3021.9,16219601306,144532571,73728233
20180619,2982.65,2984.97,2871.35,2907.82,24120364237,230550067,86310977
20180620,2889.98,2925.56,2872.16,2915.73,15333428429,144301420,22676462
20180621,2912,2940.59,2872.62,2875.81,15971316531,154378332,75563223
20180622,2855.58,2891.97,2837.14,2889.76,12716147507,126143129,11601056
20180625,2903.45,2908.62,2857.87,2859.34,13235046810,121917687,54460914
20180626,2829.99,2850.24,2803.79,2844.51,13844724122,125918468,25297857
20180627,2842.4,2854.26,2798.8,2813.18,14241349632,129420833,57606587
20180628,2799.9,2825.99,2782.45,2786.9,12968742912,118357907,67698995
20180629,2789.81,2848.37,2782.38,2847.42,13565237658,125671685,1901910
20180702,2841.58,2845.68,2756.81,2775.56,14756275814,137035034,77332681
20180703,2774.57,2786.89,2722.45,2786.89,16166802227,142498466,16254057
20180704,2776.63,2793.18,2754.16,2759.13,13101616333,123262181,76153038
20180705,2755.34,2777.52,2727.94,2733.88,13299367117,129226112,82116746
20180706,2731.35,2768.87,2691.02,2747.23,14819303424,136294380,32768829
20180709,2752.45,2815.79,2752.45,2815.11,13565452288,121549309,4523310
20180710,2819.71,2828.49,2800.63,2827.63,13263311667,117062748,21693399
20180711,2780.7,2794.36,2752.44,2777.77,13831816806,126821149,82968715
20180712,2771.04,2844.19,2771.04,2837.66,17031908557,146980200,2819409
20180713,2831.43,2835.46,2818.85,2831.18,14630087885,117689348,38011601
20180716,2827.08,2837.51,2804.49,2814.04,12941119488,107767151,49545806
20180717,2806.89,2806.92,2774.76,2798.13,12403519488,105409220,43582108
20180718,2801.78,2818.4,2786.04,2787.26,13855714509,120961165,55443954
20180719,2791.02,2805.01,2764.49,2772.55,12937456845,114486493,72089891
20180720,2769.75,2837.86,2753.84,2829.27,15566112358,145907688,14222489
20180723,2815.2,2863.57,2809.62,2859.54,18699685069,173382797,22742020
20180724,2862.27,2911.46,2862.27,2905.56,22870188032,229578307,7800070
20180725,2911.45,2912.31,2894.04,2903.65,16641207501,167800207,47186532
20180726,2905.79,2915.3,2875.7,2882.23,15749668864,168428202,47514243
20180727,2879.69,2889.69,2864.11,2873.59,13241937101,146371610,55902727
20180730,2871.94,2896.01,2850.3,2869.05,14598858342,151652249,67174771
20180731,2866.9,2884.68,2854.32,2876.4,11952876749,118931117,36438815
20180801,2882.51,2897.4,2823.93,2824.53,15169286963,149514348,77988052
20180802,2815.34,2815.34,2726.48,2768.02,16976932045,174179003,81199285
20180803,2763.4,2777.66,2740.43,2740.44,12913469030,127006363,63177100
20180806,2736.53,2760.47,2692.32,2705.16,13299380224,129753058,76742872
20180807,2711.74,2779.37,2696.04,2779.37,14725949030,149579743,3016033
20180808,2771.13,2779.91,2741.07,2744.07,13996975718,147688715,73138449
20180809,2729.58,2801.66,2726.22,2794.38,15107987866,151660333,5178671
20180810,2791.4,2806.12,2777.51,2795.31,12311259546,121532232,30344044
20180813,2769.02,2789.8,2742.56,2785.87,12946054349,127532241,51511879
20180814,2780.74,2789.44,2766.57,2780.96,11246539571,109571077,45286020
20180815,2777.25,2777.7,2721.24,2723.26,11870767514,116161787,86638693
20180816,2691.43,2732.95,2672.74,2705.19,11758099661,120277878,70582586
20180817,2723.89,2730.33,2665.59,2668.97,11549939302,112445294,81133735
20180820,2673.07,2698.47,2653.11,2698.47,11404761498,110784164,32310117
20180821,2700.34,2739.17,2696.29,2733.83,12226021786,113586839,13436060
20180822,2731.96,2731.96,2709.06,2714.61,9846397338,93664640,72745236
20180823,2714.87,2736.01,2700.8,2724.62,10782602035,98446470,27722621
20180824,2717.08,2748.82,2705.32,2729.43,10266579763,100516269,53936643
20180827,2736.32,2780.9,2736.32,2780.9,14142968627,132762578,3081570
20180828,2782.29,2791.39,2769.4,2777.98,12511857869,118749367,43123364
20180829,2774.86,2778.54,2762.35,2769.29,10122066330,100156929,65077634
20180830,2769.33,2780.53,2736.35,2737.74,10640039936,106060943,77398233
20180831,2730.11,2744.63,2710.54,2725.25,11481335398,109758742,68813132
20180903,2716.4,2722.85,2692.36,2720.73,10481768858,102213011,53477935
20180904,2720.65,2756.61,2712.38,2750.58,11370888397,109010307,11797702
20180905,2741.38,2745.47,2704.34,2704.34,10726944768,105002269,81002672
20180906,2697.58,2719.41,2683.74,2691.59,10626608333,99017833,61473171
20180907,2696.68,2728.55,2683.72,2702.3,11384007066,107523293,31654737
20180910,2698.01,2703.43,2667.32,2669.48,10286071808,103559170,81395883
20180911,2668.49,2680.57,2652.7,2664.8,9688458035,99865946,38470380
20180912,2659.74,2672.07,2647.17,2656.11,9344820838,90026758,38470369
20180913,2679.21,2689.06,2653.19,2686.58,11246414234,107335014,16057462
20180914,2688.78,2694.92,2675.29,2681.64,10499235840,100005008,65470829
20180917,2671.29,2671.29,2647.92,2651.79,8696260198,88238888,78119126
20180918,2644.3,2700.19,2644.3,2699.95,11303188890,115767993,6685995
20180919,2694.8,2746.08,2690.99,2730.85,14010700595,141550318,14288010
20180920,2732.17,2743.96,2724.08,2729.24,10487586816,111387463,58393042
20180921,2733.87,2797.49,2722.03,2797.48,14897635328,158016642,8127772
20180925,2775.07,2790.03,2771.16,2781.14,10852805018,111983179,60490191
20180926,2785.32,2827.34,2783.34,2806.81,14505877504,139567706,33424146
20180927,2805.79,2810.51,2786.32,2791.77,12344771379,123997696,77463786
20180928,2794.26,2821.76,2791.84,2821.35,12536999117,134290456,13173927
20181008,2768.21,2771.94,2710.18,2716.51,14153154560,149501388,89981005
20181009,2713.73,2734.31,2711.2,2721.01,11029245952,116771899,35324718
